fecha,ln_trm_observada,ln_trm_modelo_condicional,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_modelo,trm_observada,trm_modelo_condicional,trm_caminata_aleatoria
2024-07-01,8.30323778340659,8.308920288729043,8.304692058140274,-0.001454274733683647,0.004228230588769142,4036.92193548387,4059.9270673561327,4042.7970000000014
2024-08-01,8.310303441388276,8.31048009648257,8.30323778340659,0.007065657981685902,0.007242313075979315,4065.546451612903,4066.2647145452015,4036.92193548387
2024-09-01,8.338667381651211,8.30635981303898,8.310303441388276,0.02836394026293476,-0.0039436283492960515,4182.5123333333295,4049.5450199588167,4065.546451612903
2024-10-01,8.354549548259685,8.354105430752668,8.338667381651211,0.01588216660847408,0.015438049101457291,4249.470000000003,4247.583154998921,4182.5123333333295
2024-11-01,8.39132432838928,8.382323882225435,8.354549548259685,0.03677478012959412,0.02777433396575098,4408.652333333335,4369.150528947196,4249.470000000003
2024-12-01,8.385978817498613,8.416542302848477,8.39132432838928,-0.005345510890666816,0.025217974459197202,4385.148709677422,4521.243306665836,4408.652333333335
2025-01-01,8.368128619899991,8.392345946557576,8.385978817498613,-0.017850197598621165,0.006367129058962794,4307.567419354838,4413.158594101775,4385.148709677422
2025-02-01,8.325537146384832,8.356968877352193,8.368128619899991,-0.04259147351515935,-0.011159742547798793,4127.95392857143,4259.763312833646,4307.567419354838
2025-03-01,8.327891614734215,8.322280032529942,8.325537146384832,0.002354468349382799,-0.0032571138548890344,4137.684516129031,4114.530585184314,4127.95392857143
2025-04-01,8.361768567132886,8.330388414966603,8.327891614734215,0.03387695239867128,0.0024968002323875567,4280.2580000000025,4148.028395717275,4137.684516129031
2025-05-01,8.34364355184035,8.332393694348156,8.361768567132886,-0.018125015292536517,-0.029374872784730353,4203.377096774196,4156.354697023365,4280.2580000000025
2025-06-01,8.322025880072617,8.326247701567935,8.34364355184035,-0.021617671767732105,-0.017395850272414692,4113.4850000000015,4130.888109956429,4203.377096774196
2025-07-01,8.304209945715085,8.304399283911538,8.322025880072617,-0.01781593435753237,-0.017626596161079457,4040.8483870967743,4041.613546477189,4113.4850000000015
2025-08-01,8.305832847858927,8.304506727600117,8.304209945715085,0.0016229021438416424,0.00029678188503114156,4047.4116129032236,4042.047815673758,4040.8483870967743
2025-09-01,8.274411059349477,8.290133844269358,8.305832847858927,-0.031421788509449655,-0.015699003589568748,3922.211999999997,3984.367443594023,4047.4116129032236
