fecha,ln_trm_observada,ln_trm_pronostico_publicacion,ln_trm_caminata_aleatoria,cambio_log_observado,cambio_log_pronostico,trm_observada,trm_pronostico_publicacion,trm_caminata_aleatoria
2024-03-01,8.268562917935254,8.290007701978661,8.276760699123423,-0.008197781188169273,0.01324700285523761,3899.3412903225835,3983.8648780557623,3931.4386206896565
2024-04-01,8.26048647944151,8.259441370511281,8.268562917935254,-0.00807643849374351,-0.009121547423973198,3867.9753333333356,3863.9349894380603,3899.3412903225835
2024-05-01,8.260777367585563,8.27658806564321,8.26048647944151,0.00029088814405220376,0.016101586201699547,3869.100645161288,3930.7599813379443,3867.9753333333356
2024-06-01,8.304692058140274,8.24122619901151,8.260777367585563,0.0439146905547112,-0.019551168574052813,4042.7970000000014,3794.189888823582,3869.100645161288
2024-07-01,8.30323778340659,8.32477627955573,8.304692058140274,-0.001454274733683647,0.020084221415455517,4036.92193548387,4124.814299926228,4042.7970000000014
2024-08-01,8.310303441388276,8.271561891042094,8.30323778340659,0.007065657981685902,-0.03167589236449686,4065.546451612903,3911.052862554064,4036.92193548387
2024-09-01,8.338667381651211,8.312164158400881,8.310303441388276,0.02836394026293476,0.0018607170126045958,4182.5123333333295,4073.118325433517,4065.546451612903
2024-10-01,8.354549548259685,8.33205403725479,8.338667381651211,0.01588216660847408,-0.006613344396420473,4249.470000000003,4154.943201393801,4182.5123333333295
2024-11-01,8.39132432838928,8.360201999088433,8.354549548259685,0.03677478012959412,0.005652450828748101,4408.652333333335,4273.557934020058,4249.470000000003
2024-12-01,8.385978817498613,8.396495158476112,8.39132432838928,-0.005345510890666816,0.005170830086832723,4385.148709677422,4431.5077653138815,4408.652333333335
2025-01-01,8.368128619899991,8.387999979192312,8.385978817498613,-0.017850197598621165,0.0020211616936993693,4307.567419354838,4394.020767181717,4385.148709677422
2025-02-01,8.325537146384832,8.361653712595919,8.368128619899991,-0.04259147351515935,-0.00647490730407263,4127.95392857143,4279.766421179881,4307.567419354838
2025-03-01,8.327891614734215,8.317723596038148,8.325537146384832,0.002354468349382799,-0.007813550346684295,4137.684516129031,4095.825634201283,4127.95392857143
2025-04-01,8.361768567132886,8.294131303449555,8.327891614734215,0.03387695239867128,-0.033760311284659394,4280.2580000000025,4000.3266667282787,4137.684516129031
2025-05-01,8.34364355184035,8.359461408460783,8.361768567132886,-0.018125015292536517,-0.0023071586721030712,4203.377096774196,4270.394148746867,4280.2580000000025
2025-06-01,8.322025880072617,8.343509449749243,8.34364355184035,-0.021617671767732105,-0.000134102091106314,4113.4850000000015,4202.813452909565,4203.377096774196
2025-07-01,8.304209945715085,8.319258471100234,8.322025880072617,-0.01781593435753237,-0.00276740897238259,4040.8483870967743,4102.117041853097,4113.4850000000015
2025-08-01,8.305832847858927,8.289941473259685,8.304209945715085,0.0016229021438416424,-0.014268472455400971,4047.4116129032236,3983.60104052522,4040.8483870967743
2025-09-01,8.274411059349477,8.305990292195592,8.305832847858927,-0.031421788509449655,0.00015744433666498026,3922.211999999997,4048.048905107535,4047.4116129032236
