fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2007-07-01,BRL,-4.150980594933018,-16.825441296351194
2007-08-01,BRL,-4.1571494062451535,-19.585360382803767
2007-09-01,BRL,-4.998568429978767,-5.826030927495696
2007-10-01,BRL,-6.949036963957339,18.93460514124271
2007-11-01,BRL,-9.265369954388643,24.925878261656244
2007-12-01,BRL,-10.732461816152162,29.630822911743916
2008-01-01,BRL,-10.708416925663093,26.62958538308753
2008-02-01,BRL,-9.817675254893537,29.283952112592072
2008-03-01,BRL,-9.620085275633162,30.302450756669774
2008-04-01,BRL,-11.362149387461626,26.699961217382885
2008-05-01,BRL,-14.707521773259046,21.952151853539114
2008-06-01,BRL,-17.48880533124938,19.023405475556448
2008-07-01,BRL,-16.83797148434586,19.470709726630066
2008-08-01,BRL,-11.020601304769405,13.45643507731778
2008-09-01,BRL,-0.7152896557564153,1.3834612223084575
2008-10-01,BRL,11.178912848478136,-22.429946915403974
2008-11-01,BRL,21.094626687428924,-27.15259425525336
2008-12-01,BRL,26.654039001842538,-31.4416173663593
2009-01-01,BRL,27.62727180111007,-26.194765162787427
2009-02-01,BRL,25.501978430149496,-23.15056420202264
2009-03-01,BRL,22.17250717460625,-25.968881205700413
2009-04-01,BRL,18.776571676382638,-22.46253114120268
2009-05-01,BRL,15.41824473624118,-13.060624524999653
2009-06-01,BRL,11.737570007154485,-8.124704737254639
2009-07-01,BRL,7.6747855356903845,-8.8748813945964
2009-08-01,BRL,3.770442403010103,-4.786306170094234
2009-09-01,BRL,0.8445495271412264,-5.760963807530173
2009-10-01,BRL,-0.5744838677383888,-3.2273285798618656
2009-11-01,BRL,-0.5702268673613189,-0.8812336599515747
2009-12-01,BRL,0.2966587057061196,-3.378085983529777
2010-01-01,BRL,1.384790108667619,-6.136692067840377
2010-02-01,BRL,2.282206683899679,-9.95476045229491
2010-03-01,BRL,2.8456558147250925,-7.449580200744343
2010-04-01,BRL,3.053255058543895,-10.495613751083766
2010-05-01,BRL,2.8743755066062167,-11.722468004437381
2010-06-01,BRL,2.267283852574313,-12.957905300245114
2010-07-01,BRL,1.2531792538924156,-12.447478878140327
2010-08-01,BRL,-0.043892049453872484,-9.725338308712288
2010-09-01,BRL,-1.432130270185339,1.8587746288770024
