fecha,hp_standard,hp_expanding,ma_60m,ema_60m,bk_trend,cf_trend,hamilton,butterworth
2018-09-01,8.050089686168546,8.006463621283464,7.877403117688309,7.889026488628254,8.058017427361056,7.87604811961341,8.002374383784659,8.006419031202697
2018-10-01,8.054859674783515,8.009818540465815,7.885611440949767,7.893816216484423,8.062733322509336,7.880031892591592,8.025107061147029,8.005077400153896
2018-11-01,8.059858747355971,8.017172538601692,7.894078891095329,7.899594200375411,8.090732827464263,7.909969311755159,8.039711171890161,8.00426424700712
2018-12-01,8.065075858344626,8.024967169543997,7.902576903496622,7.905432699121933,8.094507063501055,7.916882471473812,8.079247581050828,8.004154652332694
2019-01-01,8.0705005998006,8.030195976731646,7.910587788392528,7.910526588543035,8.07736144165629,7.900959165326763,8.07368810473587,8.00473797954469
2019-02-01,8.076123370071459,8.033120069784317,7.917659250996308,7.914933814351254,8.066179745632251,7.8882065779749135,8.05588343252872,8.005807035199862
2019-03-01,8.081933836057067,8.03627532665749,7.924953534276397,7.919330635822399,8.078642532642283,7.8985589787017965,8.043826605325414,8.007171744068584
2019-04-01,8.087919451478763,8.040186928956327,7.933076676145889,7.923865818416779,8.093562795871586,7.913894788909213,8.049645728211315,8.00878037505633
2019-05-01,8.094065339083835,8.049335268395913,7.9421662997565035,7.929767889286869,8.136678790567542,7.960016636514289,8.057763036141269,8.010754855731136
2019-06-01,8.10035447347835,8.056171631356271,7.951280910776815,7.93503340251208,8.108399986955417,7.934167577533904,8.112745891208423,8.013247410021942
2019-07-01,8.106770452425055,8.060421060277102,7.960379280177203,7.939575634095202,8.070406681817865,7.895036080917923,8.078809826486985,8.016167882013654
2019-08-01,8.11329612969901,8.071730585146828,7.970146937162282,7.945999672186755,8.116352509728705,7.936399681204282,8.070916262762204,8.0194657497418
2019-09-01,8.119912011583114,8.081760657745022,7.97920855907672,7.952102347917232,8.1128772833695,7.92862246587738,8.157830444998318,8.023319258238852
2019-10-01,8.126600089444304,8.092163698509486,7.9878149682629465,7.958329514299248,8.138922904506455,7.953559600097324,8.133391976929452,8.027778402838285
