fecha,diferencial_nominal,diferencial_real,vol_trm_12m_anual,carry_sharpe,carry_zscore,diferencial_zscore,carry_momentum_6m,carry_neto_embig
2015-05-01,4.38,2.8744871078666883,13.34322902721708,0.32825637565433524,-1.2156334059205203,0.6899221559226848,-0.03000000000000025,2.2904761904761903
2015-06-01,4.37,2.9210801378619733,13.061842474974302,0.33456229535554843,-1.1818537247532883,0.650914913548729,-0.009999999999999787,2.1213636363636366
2015-07-01,4.37,2.899836365959861,12.74931284641301,0.3427635710758709,-1.140876920976211,0.6252859057415868,-0.019999999999999574,1.9500000000000002
2015-08-01,4.36,2.0266132868501474,14.247831752239426,0.3060114742943052,-1.3396387577130724,0.5863573996861032,-0.02999999999999936,1.6028571428571432
2015-09-01,4.385000000000001,1.385169259954842,14.397809195733718,0.3045602244332659,-1.3440365253539381,0.5952147648542598,-0.004999999999999005,1.477727272727273
2015-10-01,4.63,1.4464476242519577,16.58662107821385,0.2791406386006732,-1.4650859801425327,0.9097706598155118,0.25,1.8054545454545456
2015-11-01,5.1049999999999995,1.8585894840642023,16.567234352129887,0.3081383344676174,-1.294505856380208,1.536913922641843,0.7249999999999996,2.3011904761904756
2015-12-01,5.348709677419355,2.1136669141402704,15.862433232629094,0.33719351873563985,-1.1357939929074543,1.8190810823686294,0.9787096774193547,2.2113183730715287
2016-01-01,5.41,1.9746315777929215,15.976366634202996,0.3386251782941689,-1.1282887590976065,1.8405412314455736,1.04,1.7357142857142858
2016-02-01,5.688965517241379,2.1090055125540688,15.879810039864104,0.3582514843036538,-1.026275372025363,2.1421322673716667,1.3289655172413788,1.7570607553366169
2016-03-01,5.970645161290323,3.1052269738021137,17.938928842496015,0.33283175454413416,-1.1514659938525944,2.3859481576529484,1.585645161290322,2.8776016830294533
2016-04-01,6.13,3.276252376011439,18.2969903740218,0.3350277764097979,-1.1292678229005662,2.432141117241912,1.5,3.261904761904762
2016-05-01,6.621935483870968,3.8932878494101555,17.81896955166535,0.3716228070692273,-0.9225072810981789,2.808083299011269,1.5169354838709683,3.7096627565982403
2016-06-01,6.9366666666666665,4.37697574817773,17.513434752594584,0.396076884098307,-0.7786383477743232,2.897778132844828,1.5879569892473118,4.128939393939394
2016-07-01,7.11,4.504661042627536,16.70956333168418,0.42550483569598907,-0.6098189966127493,2.822037079795187,1.7000000000000002,4.611904761904762
2016-08-01,7.35,4.881988150668238,13.43780808362899,0.5469642038536296,0.03442166978960091,2.807980007700413,1.6610344827586205,5.0086956521739125
2016-09-01,7.35,5.382920781028218,13.285257863375705,0.5532448128283758,0.06934976236614633,2.595506254789947,1.379354838709677,5.035454545454545
2016-10-01,7.35,5.332090005874633,12.482442290554706,0.5888270763776448,0.25014017968279995,2.4192005562035845,1.2199999999999998,5.0580952380952375
2016-11-01,7.34,5.185534997940063,13.689419643703948,0.5361805095496375,-0.02628242294936206,2.2621955574482446,0.718064516129032,4.822272727272727
2016-12-01,7.105161290322581,5.243188351624841,11.364887754353898,0.6251853466481081,0.44153860988607485,1.9664635026838386,0.1684946236559144,4.828797653958945
2017-01-01,6.85,5.045877375659488,11.36415610245438,0.6027724309876883,0.3204289691791718,1.6912305819119902,-0.2600000000000007,4.736363636363636
2017-02-01,6.822142857142857,5.0764796826642264,10.7660276391227,0.633673169512574,0.4745823815682973,1.6085151143823073,-0.527857142857143,4.830642857142856
2017-03-01,6.419677419354839,5.063887317297063,9.253359889543592,0.6937671825137971,0.7753224285026193,1.2697026407847034,-0.9303225806451607,4.468807854137448
2017-04-01,6.1,4.848967241543774,8.539409441870756,0.7143351119914977,0.8702031682671962,1.0096432599536707,-1.25,4.133
2017-05-01,5.59,4.1007839725750355,8.753626571057964,0.6385924684612622,0.4741047068211847,0.6228209344680528,-1.75,3.6443478260869564
2017-06-01,5.21,3.694086372548883,8.85530327867431,0.5883480030036834,0.21606443528368,0.3396517635401284,-1.895161290322581,3.246363636363636
2017-07-01,4.6161290322580655,3.056716658200797,9.186722477994449,0.5024783368949457,-0.21977499139466639,-0.09453101205865881,-2.233870967741934,2.6151766513056844
2017-08-01,4.34,2.6562070472985813,9.470961978552177,0.45824278566721205,-0.43748005636356524,-0.29285137670072514,-2.4821428571428568,2.3330434782608696
2017-09-01,4.1,2.4350111729190456,9.626622106817214,0.4259022484217525,-0.5887727702716435,-0.4634143538683732,-2.3196774193548393,2.208095238095238
2017-10-01,4.083870967741936,2.448956697840476,9.70999942685673,0.4205840585784612,-0.5924807016818544,-0.46825419450724054,-2.016129032258064,2.230234604105572
2017-11-01,3.8066666666666666,2.254033326648532,7.658305653473548,0.497063820499263,-0.17500326860068754,-0.6612110925398985,-1.7833333333333332,1.9453030303030303
2017-12-01,3.45,1.8268649947643294,6.953480392065295,0.49615441555524326,-0.16392757414090772,-0.9075296547728066,-1.7599999999999998,1.7171428571428573
2018-01-01,3.323870967741935,1.848175721000049,7.831003811656358,0.42445017876180724,-0.5180152009044006,-0.983750454408587,-1.2922580645161306,1.7247405329593262
2018-02-01,3.08,1.6233789424896248,7.551344196010463,0.40787440223254956,-0.6010740462204603,-1.142658220302099,-1.2599999999999998,1.351
2018-03-01,2.99,1.7716556553374545,7.157982124574816,0.4177154885222078,-0.5269978616792272,-1.1934447192380928,-1.1099999999999994,1.2009090909090911
2018-04-01,2.8016666666666663,1.8399381133488237,7.393116433203796,0.3789561130247976,-0.7689590591730835,-1.318768074921563,-1.2822043010752693,1.0688095238095234
2018-05-01,2.55,1.3901422143292113,8.09458794544194,0.31502530050784167,-1.2286633657864783,-1.4775019278872255,-1.2566666666666668,0.650869565217391
2018-06-01,2.4299999999999997,1.1681513911799386,8.06616449681323,0.3012584234997986,-1.2933206974447322,-1.5362446701532686,-1.0200000000000005,0.4328571428571424
2018-07-01,2.34,1.029404769352504,7.451353878078057,0.3140368902467911,-1.1641917649421987,-1.5697143216865908,-0.983870967741935,0.532272727272727
2018-08-01,2.34,1.0758621025381618,7.739182540889746,0.3023575148456155,-1.2221814407963767,-1.5411934006615406,-0.7400000000000002,0.516086956521739
2018-09-01,2.3,0.8704736761795839,7.836561523842797,0.29349606877994033,-1.2616369880450213,-1.5390947455968762,-0.6900000000000004,0.5294999999999996
2018-10-01,2.06,0.5305272605202411,7.901457246078827,0.260711402446972,-1.4699324247954297,-1.6607425486326308,-0.7416666666666663,0.2691304347826089
2018-11-01,2.05,0.09628999733924815,8.360672697404361,0.24519558104893152,-1.5342356329568385,-1.628829078386825,-0.5,0.03227272727272723
2018-12-01,1.98,-0.06386023234205718,8.257942241071833,0.23976917520108587,-1.5310693290576638,-1.63449335205685,-0.44999999999999973,-0.13809523809523805
2019-01-01,1.85,-0.08671904246012296,6.9287006703935035,0.26700532870543714,-1.30163947042517,-1.672789870071733,-0.48999999999999977,-0.16434782608695642
2019-02-01,1.85,0.23509998843544344,7.2630065256487315,0.254715453368639,-1.3563190063670554,-1.630279375151006,-0.48999999999999977,-0.05999999999999983
2019-03-01,1.8399999999999999,0.4924047763007018,7.166300418038779,0.25675730748998626,-1.2934532053338872,-1.5959012247726276,-0.45999999999999996,-0.04142857142857159
2019-04-01,1.83,0.4659714243752622,5.932801902410601,0.3084545936476388,-0.851005032830947,-1.562660276888465,-0.22999999999999998,0.060454545454545316
2019-05-01,1.8599999999999999,0.23859545122493309,6.5365746802672975,0.2845527039742992,-1.0153634172632775,-1.5041319645634441,-0.18999999999999995,-0.04608695652173922
2019-06-01,1.87,0.28340722454918743,7.015230733486283,0.2665628645788941,-1.1213452190777848,-1.4554163890846696,-0.10999999999999988,-0.0259999999999998
2019-07-01,1.85,0.19133636062795545,7.439157990955553,0.248684058363757,-1.221391222263315,-1.4226031828643912,0.0,0.12521739130434795
2019-08-01,2.12,0.14012105408810105,9.042679647298693,0.23444378023867127,-1.2890271766891488,-1.2334942174716994,0.27,0.24636363636363634
2019-09-01,2.21,0.29165547109785583,9.035433226156679,0.24459258838881906,-1.16766034978257,-1.1491808948843343,0.3700000000000001,0.450952380952381
2019-10-01,2.42,0.2411284545163781,9.001807947163138,0.26883488452590765,-0.9446272188403261,-1.0055405729529983,0.5899999999999999,0.6339130434782609
2019-11-01,2.7,0.5140965944473228,8.694339270271119,0.3105468875860655,-0.5957377312274289,-0.8310702517340455,0.8400000000000003,0.8814285714285717
2019-12-01,2.7,0.49307142789023306,8.771958868962377,0.3077989808585798,-0.6116894867363513,-0.8111869578971449,0.8300000000000001,0.989545454545455
2020-01-01,2.7,0.6642253918117955,8.862048808832082,0.30466995366908045,-0.6299366052740561,-0.7916535457144239,0.8500000000000001,0.9991304347826089
2020-02-01,2.67,0.6847473650480578,8.937165147676236,0.2987524517989052,-0.66773615339621,-0.788220199891885,0.5499999999999998,0.9430000000000001
2020-03-01,3.567741935483871,0.2634360876916011,14.973583676827444,0.2382690752251363,-1.118015612124451,-0.29812995466477915,1.3577419354838711,0.11592375366568941
