fecha,D5 (32-64m),D4 (16-32m),D3 (8-16m),D2 (4-8m),D1 (2-4m),A5 (>32m)
2024-04-01,-0.05014961635444941,-0.013678766419003872,-0.013614710960329221,-0.008849681589465747,0.003617862888938,8.343161391875823
2024-05-01,-0.04150736374441207,-0.0034411925321520325,-0.02144778474278275,-0.007206694684440978,-0.005229511686177575,8.33960991497553
2024-06-01,-0.02953226733858111,0.010181208742932825,-0.030756602927798873,0.009584918846137408,0.00907178454474944,8.336143016272834
2024-07-01,-0.019222626091431112,0.018003473402549257,-0.02919348537320498,0.00858329800615085,-0.0064602397370837564,8.33152736319961
2024-08-01,-0.01057929503765054,0.020093824233725636,-0.017797464564275525,-0.005502504689613483,-0.0016549512030666746,8.325743832649161
2024-09-01,-0.0014288451122730973,0.01956263683535463,0.00197990830277315,-0.0072611244684026395,0.006512922642828139,8.319301883450933
2024-10-01,0.0070277167137812535,0.014103755323783738,0.033124863540260056,-0.000907150230413255,-0.010690505914090046,8.311890868826366
2024-11-01,0.018534079591829008,0.011032620050155564,0.045326183330460144,0.002933008692076448,0.009098942876716885,8.304399493848042
2024-12-01,0.03340073236416107,0.010663274331349304,0.03671173714673117,0.008112328736835055,0.00020653928728926046,8.296884205632248
2025-01-01,0.048813550447642476,0.007396587182131684,0.02445579110981373,0.0013537923135246775,-0.002534498963649958,8.288643397810528
2025-02-01,0.06565569363073295,0.002782960969028428,0.000886313957034974,-0.019688825416634973,-0.003971244632573385,8.279872247877245
2025-03-01,0.07699217051274013,-2.6569195908248875e-05,-0.011006032742649701,-0.013490297243670821,0.0034598751896373074,8.271962468214067
2025-04-01,0.08183710528597853,-0.001380845474380936,-0.008495091468268308,0.01933540867541556,0.005497733309087503,8.264974256805054
2025-05-01,0.08410175585188268,-0.0017124424929013304,-0.009012426403017573,0.01959937302658104,-0.007724403208540746,8.258391695066347
2025-06-01,0.0817201638809654,-0.00030891609745806897,-0.006696097484642271,-0.007591297481929323,0.002306334455796988,8.252595692799888
2025-07-01,0.07805965311967053,-0.0004641578400267543,-0.007649594274604653,-0.010683650613088631,-0.0016669452872536607,8.246614640610394
2025-08-01,0.07334122137111669,-0.0022483682794709713,-0.013926154649253222,0.0018968170112290473,0.006345625203274249,8.240423707202035
2025-09-01,0.06400042693339698,-0.0034356127241471934,-0.01792759769499589,0.004613862272204745,-0.007690145855486034,8.234850126418507
2025-10-01,0.05064671169397602,-0.004728749699804925,-0.021486676651003723,0.0047413313472701194,0.0041525664069762495,8.229709641257413
2025-11-01,0.03939885874805844,-0.005815554468097841,-0.018679237062367737,0.003665516708016148,-0.00370670542821389,8.224250876117784
2025-12-01,0.030243769143707324,-0.006443083142682496,-0.007902146989909032,-0.0018788763010798915,0.007967438883589367,8.218522494563983
2026-01-01,0.02055720232719665,-0.007259216959554658,0.0066691750918429,-0.011256902690558897,-0.004589056040638317,8.212777117845313
2026-02-01,0.01180736421170312,-0.008131060068332922,0.027098079451803387,-0.025541732788774144,-0.0025988054798205132,8.206849089477089
2026-03-01,-0.000627066532195881,-0.008651621757360341,0.03434341835116511,-0.015555441902775182,0.009888406695300738,8.201424429051501
2026-04-01,-0.01712172300982401,-0.008873462763301207,0.02652361113868794,0.02112128037275751,-0.02465851563973049,8.196552428495096
2026-05-01,-0.0342135328853204,-0.008878990153760931,0.01460434724624664,0.03640325543436828,0.020187175885804813,8.191768131964942
2026-06-01,-0.05299010399142467,-0.008586293393060636,-0.006609396807605449,0.03486272852299263,0.006885367381645208,8.187236763474827
2026-07-01,-0.06624157708337064,-0.00788320221936587,-0.016416375901486428,0.014041863525290108,-0.013025427143370051,8.18174971835365
2026-08-01,-0.07289120126827384,-0.006737006884837045,-0.012656768553091283,-0.03709255135492246,0.0020584550869000126,8.17514856368011
