fecha,COP,BRL,CLP,MXN
2022-04-01,-4.412555099976864,-5.98575546393678,-0.21039643039919287,2.6265611547578263
2022-05-01,-3.3950126190770535,-4.779509445703392,2.402091766752706,2.9188870584057676
2022-06-01,-0.920017007955129,-2.3498838620762643,6.182363177368153,3.5947995932368886
2022-07-01,2.750899461238601,-0.42918074086402414,9.791732032415892,4.239608223354824
2022-08-01,6.95279258555389,0.20885956461950927,11.929024740986756,4.504681136209649
2022-09-01,10.782825518428044,-0.13341237858270105,11.912352744261584,4.236206493919852
2022-10-01,13.491986154466936,-0.7084935778760869,9.873602156464534,3.485599887328857
2022-11-01,14.870110979871749,-1.0367310924704793,6.506801862242723,2.4329804838138416
2022-12-01,15.274853880900704,-1.1731174328135714,2.609060055573298,1.2665587071056152
2023-01-01,15.203847208274507,-1.4973419658318772,-1.2426462831060803,0.06644924222968321
2023-02-01,14.745051024234343,-2.355140066750995,-4.697386992945754,-1.2438564741973288
2023-03-01,13.430294039608315,-3.8486940313058438,-7.427560940646669,-2.824418400168036
2023-04-01,10.706974494706124,-5.817363650879099,-9.00110152528026,-4.738033310884042
2023-05-01,6.6597778603980275,-7.890962175822777,-9.02311215305865,-6.774995645862152
2023-06-01,2.3017950951310886,-9.562064824203741,-7.464219044811306,-8.440259655043391
2023-07-01,-0.9390772209792453,-10.346357674895813,-4.871821687572517,-9.177559134705046
2023-08-01,-2.2060323713818955,-10.060732526305442,-2.203585150724982,-8.728735114486692
2023-09-01,-1.862979867992559,-9.054511274890977,-0.3172162875635723,-7.38758658204402
2023-10-01,-1.2221118092718488,-8.123658756560609,0.5402181221643771,-5.934647249956771
2023-11-01,-1.5313527043095596,-8.024031737603917,0.8464143984712471,-5.240133882299511
2023-12-01,-3.045869175299459,-8.874643250493264,1.3978085149268935,-5.759815662787571
2024-01-01,-4.9395561333390905,-9.94746789937507,2.659872985854419,-7.242425270228966
2024-02-01,-6.081351043859885,-10.110533602296211,4.3577910110157125,-8.839511823803232
2024-03-01,-5.960147049836208,-8.656198405474457,5.62915689245722,-9.548985866409984
2024-04-01,-4.956194012810668,-5.86697434387104,5.642743920640781,-8.718396569080486
2024-05-01,-3.790794346400533,-2.8263367839582494,4.234974135285918,-6.32052850637572
2024-06-01,-2.7444704231646764,-0.5909590990494132,2.0994791825149495,-2.8820106016845712
2024-07-01,-1.4158015549479264,0.6069677429158187,0.3926137325724409,0.8386031658340485
2024-08-01,0.7558984970075122,1.4612448186130778,0.03371575535630056,4.207286137668169
2024-09-01,3.7311164691962038,2.912719036289217,1.1738311723874066,6.9182035409675215
2024-10-01,6.640845029326649,5.27180009413241,3.15713316638827,8.980603929810915
2024-11-01,8.359882684003965,7.89121605226769,4.946396961894031,10.549145908273964
2024-12-01,8.395227408812369,9.65661602942035,5.69944337659721,11.721373410210866
2025-01-01,7.291969184954708,9.8582337723983,5.150054949023325,12.420891180161911
