fecha,senal_desviacion_pct,pronostico_retorno_pct,retorno_realizado_pct,beta_estimado,r2_insample,n_train
2023-02-01,4.793929061592017,6.961165918429156,-20.02587251278012,1.6195440794849008,7.791309873128593e-05,145
2023-03-01,2.667138651194634,6.7158426339764095,-20.076390183865023,-0.013524648665551808,5.262353997004254e-09,146
2023-04-01,-2.77011572137269,6.560894858893061,-16.07846983716037,-0.7031567116475039,1.3770854356498496e-05,147
2023-05-01,-3.3536647544323728,6.350037885223141,-15.992453388707517,0.7021346368630368,1.3454415121016972e-05,148
2023-06-01,-10.439454867163,5.968851387588715,-4.035198168474352,2.2847413430045225,0.00013983122894478672,149
2023-07-01,-12.909556277309875,5.595652168139842,-0.7972159946504576,4.088851848400202,0.0004552436575608887,150
2023-08-01,-11.973836364117929,5.417973854362016,-0.1272993484768392,5.441562111479412,0.0008289278156882185,151
2023-09-01,-12.531217244709048,5.210140938151137,4.3488213040092205,6.50134446516866,0.0012109819318738557,152
2023-10-01,-6.82529766799469,5.562977701870431,0.6382713602960166,6.667643694047745,0.0013071469746772646,153
2023-11-01,-10.321750730339474,5.239492431087199,8.762027580106313,7.2002030295147925,0.001534854554779197,154
2023-12-01,-11.400228754805752,5.2499522896417945,10.496204390094022,6.653909256176945,0.001333028657508395,155
2024-01-01,-11.002947990292355,5.410116660037351,9.550725677911487,5.783104112207289,0.0010264943942573934,156
2024-02-01,-9.466228571981539,5.589437001652983,4.877644726140851,5.1348901732380945,0.0008236831222974139,157
2024-03-01,-9.12597867704008,5.593435974521467,5.932869679896058,5.22946040024485,0.0008656170090771687,158
2024-04-01,-8.744992527038065,5.619359206780878,10.128208769137537,5.186715099263696,0.0008618140702251198,159
2024-05-01,-7.606485796425666,5.748619584792639,8.286618425478665,4.651089051510539,0.0007000461201090991,160
2024-06-01,-2.7126230036309096,5.999539410692687,1.733382193234334,4.391526977308148,0.0006290142324222314,161
2024-07-01,-2.377712546741151,5.983797447789237,0.09721623084946174,4.552833069712769,0.0006762599893093135,162
2024-08-01,-1.3160302717096783,5.993140384045286,-0.44705935293496424,4.7482082363380425,0.0007350441422463438,163
2024-09-01,1.4991009435185276,6.08920608787175,-6.425632230173406,4.871666570910445,0.0007725947167894764,164
2024-10-01,2.8645026155205144,6.073927565911285,-9.15147239048597,4.651942314824427,0.0007000478589161974,165
2024-11-01,5.87824537047581,6.0918548107321,-15.221057377410219,4.116413835463458,0.0005434574286817817,166
2024-12-01,4.779212517410869,5.8470796444456585,-14.546922134100448,2.543410118094693,0.00020456264864732177,167
2025-01-01,2.6770233367120255,5.6428395377208265,-15.123030032638951,1.3404217251666464,5.60278622372401e-05,168
2025-02-01,-1.3657733923212234,5.4763344335129505,-11.605421158116336,0.6865280539243432,1.445853783188511e-05,169
2025-03-01,-0.9580427151643534,5.3743936269847925,-10.706949082857875,1.0421118172620862,3.294521959851249e-05,170
2025-04-01,2.1781193948276822,5.317862204143255,-16.822494853920134,1.2903492087331827,5.0012904568852434e-05,171
2025-05-01,0.34713232371785807,5.164941038354379,-12.377316434806751,0.7355100227055371,1.5955505203613107e-05,172
2025-06-01,-1.5716885549867499,5.049850760697001,-16.122681488523938,0.7122115458759111,1.4787816357886285e-05,173
2025-07-01,-2.91164588065822,4.903047935150403,-21.19849461837351,1.207414448622333,4.181418812709836e-05,174
2025-08-01,-2.358140451831048,4.73339304152304,-25.800335715304,2.263458590112667,0.00014351088541031398,175
