fecha,z_yield_real_10y_tips,mom12_yield_real_10y_tips,z_epu_global,z_commodities_index,mom12_commodities_index,z_us_manufacturing_emp,mom12_us_manufacturing_emp,z_yield_2y_us,mom12_yield_2y_us,score_academico
2017-10-01,0.5357099078678613,410.8669108669109,0.16633473416947975,-0.5142550336544708,8.257591754104121,1.532222362750691,1.144852224748294,2.3941057265637933,83.81065356154325,0.9026013505639012
2017-11-01,0.5089608358760132,54.91071428571428,0.5827055332890386,-0.32916714686401216,14.145705887943505,1.5856314546616572,1.3077735358622444,2.602580993176017,73.21762804151778,1.0058536273012701
2017-12-01,0.5124499185772864,-9.563356164383553,0.26024718143830516,-0.25575351378040384,9.440092054569703,1.7240389691027582,1.4362220058422581,2.758051234971091,54.09470752089138,0.9466254621917716
2018-01-01,0.6150056112389019,28.266033254156774,1.0530778260081302,-0.011751041903326194,11.01480116885245,1.832443789900929,1.5647802821469048,2.9435923020284305,68.41315888145563,1.1558566952946971
2018-02-01,1.378018578256397,89.34210526315792,-0.337213259589235,-0.056445040182264004,8.609966359793276,1.9194258163434097,1.6275303643724648,2.982484011535905,81.11305872042065,1.0199335925963329
2018-03-01,1.415563562959095,54.82371999829474,1.1382483497245883,-0.040021074562412856,13.781765693469827,2.0059526693762626,1.7393414772267635,2.9229083006068883,73.31598864711448,1.3791853219632462
2018-04-01,1.5148436853664866,89.59815420111516,0.6833343798440353,0.056849357398248354,15.286866521533193,2.0505241299709644,1.8436160750384012,2.879307637234321,92.1180176905368,1.2551590862616486
2018-05-01,2.0712583679904437,79.06523855890946,0.8428116744830346,0.2580536405696535,21.98698985935563,2.1456086204382587,1.9875575664539014,2.8608671581782303,92.94692737430168,1.3792208900205138
2018-06-01,1.771524013612085,73.45993953136811,0.6354000166901863,0.2369803468780419,24.575930270002956,2.259545433510542,2.1468926553672274,2.6771982642940064,88.73462016028898,1.2117854869295588
2018-07-01,1.603195184954016,41.8977847549276,2.181894842153772,0.19475029376050138,19.98281631019656,2.2966071484750232,2.3083131557707803,2.596249965295712,89.92106860959322,1.5466474246607498
2018-08-01,1.6255565734169046,82.24674022066199,0.7299990858424422,0.13452968832141363,14.832948466912832,2.275607809522457,2.0345798150382066,2.464220331791739,97.39498534679257,1.171311575682418
2018-09-01,2.006163898445504,139.41647597254007,1.233848708620516,0.335404528466323,15.451161345081111,2.307814188947185,2.145784778590376,2.4823001261404336,99.92016878599534,1.3467270511850327
2018-10-01,2.572750235097875,108.97792456109853,1.7007789806287283,0.4134353245811272,14.944269483531937,2.3233085959050417,2.1995665087902294,2.444327067352,84.63150248645024,1.576105239624369
2018-11-01,2.6788575611108616,124.52449567723343,2.3949073154894602,-0.036501289636840066,0.8070096716966901,2.271576910906389,2.1568313021167462,2.2960488915784727,68.50687622789782,1.8515787644539086
2018-12-01,2.1734941880679735,102.0508527780684,1.645305268343592,-0.24781107679995062,-4.999741722972695,2.2772817577092863,2.079833613310944,1.9522625756687217,45.136431099440586,1.5047182772200596
2019-01-01,1.7142997804882623,70.37037037037037,2.08518144679702,-0.1671975575527034,-8.889429761590106,2.328760853444169,2.0994651552646237,1.7035206774430214,25.169908600890544,1.4175498655702516
2019-02-01,1.1949255633138003,5.559416261292571,0.48179412690846163,-0.05020742164346775,-6.018044013733181,2.1791908739500983,1.8404907975460016,1.5893025255190047,15.122187273167187,0.8290574093461835
2019-03-01,0.620449723119087,-12.476250791640275,1.9076984631177814,0.02024534220921955,-5.332074227849581,2.1152885693197367,1.6857506361323216,1.4159769959431,5.879891190625641,0.9809699599926871
2019-04-01,0.36764743945295236,-19.653179190751445,0.7629567705032403,0.2480387505257455,-4.146453721609089,2.0112650799290073,1.5085351329892749,1.2885357518815137,-1.6576792490513137,0.5427753028279902
2019-05-01,0.24685717746872315,-31.973898858075046,1.438091675587833,0.1310114298555026,-9.941340996820768,1.896325065108939,1.2279172938287175,1.0784802954678465,-12.160694896851243,0.658104429667225
2019-06-01,-0.5310649229916561,-52.941881366087486,3.252645511226969,-0.10224363361478114,-12.751703370285039,1.8674317933154265,1.0350821744627092,0.5606236627229872,-28.394736842105274,0.8461119711432703
